PRID,PRTITLE,PRREASON,PRTYPE,CONFIDENCE
3192203274,Update SSN help text: change 'info' to 'information' and capitalize 'Settings',"The change is purely textual in the help documentation to improve clarity and professionalism, with no code or functional changes involved, fitting the 'docs' category.",docs,9
2821503897,source-shopify: Add pendulum as explicit dependency,"The change adds an explicit dependency to the project without adding new features or fixing bugs, which is related to the build system or dependencies management.",build,9
3140304910,Add changelog template for 2025-06-13,"The PR adds a new changelog template file, which is a documentation-related change to track release notes and updates.",docs,9
3139028935,Remove unused convertToOperations function,"The commit removes an unused function and cleans up related code without adding features or fixing bugs. It also includes formatting fixes, which are style changes. The primary change is code cleanup and refactoring to improve code quality without changing behavior.",refactor,9
2822168236,Add shared poe tasks to be reused by Python connectors,"The PR introduces new shared tasks for Python connectors, which adds new functionality to the build and development process. This aligns with adding a new feature rather than fixing a bug or making other types of changes.",feat,9
3140367080,[@vercel/node] uses Node.js as the default runtime for middleware,"The PR introduces a new feature allowing middleware to use Node.js as a runtime option, which is a new capability added to the existing system.",feat,10
3139503329,Add support for multiple Slack notifications,"The PR introduces a new feature allowing notifications to be sent to multiple Slack channels by adding a second notification step, which is a clear enhancement to existing functionality.",feat,9
3104232859,Add signup_date to PostHog user identification,"The PR introduces a new feature by adding a signup_date property to user identification in PostHog, enhancing the tracking capabilities.",feat,9
3140626100,Update Slack workflow security with pull_request_target,"The changes improve the security of the GitHub Actions workflow by modifying the trigger and adding conditions to restrict notifications, which is a fix to an existing workflow rather than a new feature or documentation update.",fix,9
3140889490,Update Stripe verification help text with country availability clarification,"The changes involve updating help text and clarifying documentation without modifying code or functionality, which fits the 'docs' category.",docs,10
3105409390,Implement Secure Encryption with Backwards Compatibility Fallback,"The PR introduces a new secure encryption method as a feature, while maintaining backwards compatibility. It adds new functionality without fixing a bug or changing documentation only.",feat,9
3104579063,Replace BigInt literals with BigInt() function calls,"The change replaces BigInt literals with BigInt() function calls for consistency without adding new features or fixing bugs, which is a refactor to improve code clarity and maintainability.",refactor,9
3104285334,Move testing utilities to separate package,"The change involves moving testing utilities to a separate package to isolate test dependencies from production code, which is a structural change improving project organization without adding features or fixing bugs.",refactor,9
2973358502,Improve chat UI experience,"The changes described focus on improving the user interface and user experience without adding new features or fixing bugs, which aligns with a 'style' change as it affects the presentation and layout.",style,8
3105351368,Modernize AXML parsing logic to align with latest androguard approach,"The PR modernizes and refactors the AXML parsing logic by adopting a newer approach, improving error handling, type safety, and validation without adding new features or fixing bugs explicitly. It is primarily a refactor to improve code quality and maintainability.",refactor,9
3105400138,Add comprehensive resource adoption documentation and ensure all resources support adoption,"The PR introduces a new comprehensive documentation file about resource adoption and adds an 'adopt' property to multiple resource interfaces, enhancing the feature set related to resource adoption. This is primarily a feature addition with supporting documentation and code changes to enable the feature.",feat,9
3104181659,FAI-16844: Enhance VictorOps incidents converter to track assignment history with timestamps,"The PR introduces a new feature to the VictorOps incidents converter by adding tracking of full incident assignment history with timestamps, which is a new capability.",feat,9
2973375676,Prioritize required inputs and configs,"The PR introduces a change that improves the user experience by reordering form fields to prioritize required inputs, which is a new feature enhancing the interface behavior rather than fixing a bug or just refactoring.",feat,9
2973462661,Add remove button to tool list for quick tool deletion,"The PR introduces a new feature by adding a remove button to the tool list for quick deletion, enhancing user functionality.",feat,9
2973564095,Add Agents button to AIs page,"The PR introduces a new button feature to the AIs page, enhancing navigation by adding a new UI element that redirects users to the Agents section. This is a clear addition of a new feature.",feat,9
2973714865,Add AIs button to Agents page,"The PR introduces a new button feature to the Agents page, enhancing navigation between sections, which qualifies as adding a new feature.",feat,9
2973718843,Add editable tool details in About section,"The PR introduces a new feature that allows editing tool parameters in the About section, which is a clear addition of functionality.",feat,9
2994679953,Add additional CSV inference test cases,"The PR adds new test cases to cover various CSV inference scenarios, which is clearly an addition of tests without changing functionality or fixing bugs.",test,9
2973653748,Update esbuild to 0.25.2 and optimize SDK size,"The update involves upgrading the esbuild dependency and adding size optimization options, which improves the build process and potentially the performance of the SDK. This is a performance improvement rather than a new feature or bug fix.",perf,9
2973368506,Improve tool management functionality,"The changes introduce new features such as a delete button, multi-select functionality, and batch deletion, which enhance the tool management capabilities.",feat,9
2973571255,Support multiline tool descriptions,"The PR introduces a new feature that supports multiline tool descriptions with formatting improvements, enhancing user experience.",feat,9
2973369427,Improve display of long error lines,"The change introduces a new feature that improves the display of long error lines by adding CSS for proper text wrapping, enhancing the user interface in the playground and try it out sections.",feat,9
2994753750,Add AI Prompt field to Schedule tab for scheduled tasks,"The PR introduces a new feature by adding an 'AI Prompt' field to the Schedule tab for scheduled tasks, enhancing the agent creation/edit flow with additional functionality.",feat,9
3128399327,Add PR labels to Slack notification on merge,"The change adds a new feature to the Slack notification by including PR labels, which enhances the existing functionality.",feat,9
2996134520,Set updated_at from documents.updated_at in document_signatures migration,"The changes modify a database migration script to fix the setting of the updated_at column, ensuring correct timestamp propagation. This is a bug fix to the migration logic rather than a new feature or other change type.",fix,9
2973749956,Rename column headers in task logs table,"The change involves renaming column headers and adjusting column width, which is a modification to the user interface text and layout but does not add new features or fix bugs. This is best classified as a refactor since it changes existing code structure without adding features or fixing bugs.",refactor,8
3128399635,Add customizable AI chat popup example with form configuration,"The PR introduces a new customizable AI chat popup example with a comprehensive form configuration system, which is a new feature addition to the project.",feat,10
3128953583,Remove unnecessary product-required-document.md file,"The PR removes a documentation file that is no longer needed, which is a documentation-only change without affecting code functionality.",docs,9
3128550102,Integrate Align KYC sub_status field for granular status tracking,"The PR introduces a new field 'kycSubStatus' and updates the API integration and UI components to support more granular KYC status tracking, which adds new functionality rather than fixing a bug or refactoring existing code.",feat,9
3129085835,Remove meaningless if statement in createClient function,"The commit removes a redundant if statement that does not affect functionality, which is a code cleanup without adding features or fixing bugs, fitting the 'refactor' category.",refactor,9
3129052252,Replace emoji-based progress messages with ProcessIndicator components,"The PR introduces a new feature by replacing emoji-based progress messages with structured ProcessIndicator components, enhancing the user experience and UI functionality without fixing a bug or just refactoring existing code.",feat,9
3128931264,Optimize TypeScript configurations across pnpm workspace,"The PR optimizes and consolidates TypeScript configuration files without adding new features or fixing bugs. It improves maintainability and consistency by refactoring configuration files, which is a code change that neither fixes a bug nor adds a feature.",refactor,9
3129313672,Enhance Slack notifications for all PR closure scenarios,"The PR introduces a new feature that enhances Slack notifications to cover all PR closure scenarios with distinct messages and emojis, expanding the existing notification workflow beyond just merged PRs.",feat,9
2995172973,静的ファイルエクスポート機能の追加 (#220),"The PR introduces a new feature: a static file export functionality with a new API endpoint and UI button for exporting reports, which clearly fits the 'feat' category.",feat,9
3128852470,Configure renovate to automerge all dependencies for internal packages,"The PR updates the configuration for the renovate tool to automate dependency updates for certain internal packages, which is a change to the build system or external dependencies management.",build,9
3129589292,Add tests for add_project RPC function,"The PR adds new tests for an existing RPC function without changing functionality, which fits the 'test' category.",test,9
3129793803,Add intermediate file reporting via SSE during agent execution,"The PR introduces a new feature that enables real-time intermediate file reporting via Server-Sent Events (SSE) during the agent's execution, enhancing user experience by providing live updates.",feat,9
3129135277,Add valibot validation to sessions page params,"The PR introduces a new validation feature using valibot for session page parameters, enhancing parameter validation consistency across pages. This is a new feature addition rather than a bug fix or other change type.",feat,9
3129256078,Slack通知フォーマットの改善: 太字タイトルと箇条書き表示,"The PR improves the formatting of Slack notification messages by adding bold titles and bullet points, which enhances the message presentation but does not add new features or fix bugs. This is a change to the message format, which is best classified as a refactor since it modifies existing functionality without adding features or fixing bugs.",refactor,9
3130420967,"Update help article title: 'Selling services' → 'Sell digital services: freelancing, coaching, and tip jars'","The PR updates the title and related metadata of a help article for clarity, which is a documentation change without code or feature modifications.",docs,10
3129582804,Convert InstallationSelector to Server Action instead of client-side Supabase,"The PR introduces a new server action and refactors the InstallationSelector component to use this server action instead of client-side data fetching, improving security and state management without adding new features or fixing bugs. This is a refactor as it changes the implementation without adding new functionality or fixing a bug.",refactor,9
3129475228,Convert RecentsSection from Client to Server Component,"The changes involve refactoring the component from client-side to server-side rendering without adding new features or fixing bugs, focusing on code structure and data fetching approach.",refactor,9
3108250352,Install Laravel Pint and Setup Code Style Automation,"The PR introduces a new feature by adding Laravel Pint for code style automation, including installation, configuration, and CI workflow setup, which enhances the project's capabilities.",feat,9
3109186703,Remove empty Risk section from docs/support.md,"The change involves removing an empty section from a documentation file, which is purely a documentation cleanup without affecting code functionality.",docs,9
3109483025,Add changelog template for 2025-06-06,"The change adds a new changelog template, which is a documentation-related update rather than code or feature changes.",docs,9
3108470033,Migrate Tauri application from V1 to V2,"The PR introduces a major migration from Tauri V1 to V2, involving dependency updates, configuration restructuring, and codebase changes to support the new version. This adds new features and compatibility with the latest framework version rather than fixing bugs or just refactoring.",feat,9
3110344787,Support multiple pay rates per contractor,"The PR introduces a new feature allowing contractors to have multiple pay rates, including database schema changes, backend and frontend updates, and new UI elements to support this functionality.",feat,10
2963607740,"Add missing documentation for scalar, aggregate, and table functions","The PR adds missing documentation for various functions without changing code functionality, which fits the 'docs' category.",docs,9
3110295867,Remove conditional logic in QuickInvoicesSection to always use amount-based billing,"The changes modify the QuickInvoicesSection component to always use amount-based billing, removing conditional logic and updating the billing flow. This is a change in functionality that adds a new consistent billing feature rather than fixing a bug or just refactoring.",feat,9
3108695623,Modernize AXML parsing logic with enhanced buffer validation and Android compatibility,"The PR introduces fixes to critical parsing issues, adds robust buffer validation, and improves error handling to prevent crashes and handle corrupted data gracefully, which are all bug fixes rather than new features or other types of changes.",fix,9
3110530997,Implement PostgreSQL-compatible sign function,"The PR introduces a new function 'sign' that adds new functionality to the codebase, matching PostgreSQL semantics exactly. This is a clear addition of a new feature.",feat,10
3108744899,Add GitHub Actions CI/CD Pipeline with Ruff Validation and README Badges,"The PR introduces a new GitHub Actions CI/CD pipeline with Ruff linting and README badges, which is a new feature addition to the project infrastructure and documentation.",feat,9
3091010023,Make HomeBadges component responsive for mobile devices,"The changes introduce responsive design features to the HomeBadges component, which is a new feature improving mobile usability rather than fixing a bug or refactoring existing code.",feat,9
3091563647,Add country names in parentheses to language labels,"The PR introduces a new feature by adding country names in parentheses to language labels, enhancing the language selector's information display.",feat,9
3091587395,Add Indonesian language support,"The PR introduces a new feature by adding support for the Indonesian language to the website, which is a new capability.",feat,9
3091709997,Add Vietnamese language support,"The PR introduces a new feature by adding Vietnamese language support to the documentation, including configuration files, translations, and locale additions, which enhances the product's capabilities.",feat,9
3091472541,Exclude current user from viewers list,"The PR introduces a change that modifies the behavior of the `useRealtimePresence` hook by filtering out the current user from the viewers list, which is a new feature to improve user experience.",feat,9
3091617219,Convert 'Invite contractor' from page to dialog modal,"The PR changes the UI implementation of the 'Invite contractor' feature from a separate page to a dialog modal, which is a refactor of existing functionality without adding new features or fixing bugs.",refactor,9
3040871845,Add subscription information and Terms of Service link for App Store compliance,"The PR introduces new subscription information and a Terms of Service link to comply with App Store guidelines, which adds new features to the app's compliance and user interface.",feat,9
3091750708,Add reasoning_interval and adaptive_reasoning features,"The PR introduces new features 'reasoning_interval' and 'adaptive_reasoning' to enhance agent reasoning capabilities, which clearly indicates the addition of new functionality.",feat,10
3040925337,ドキュメントサイトに検索機能を追加,"The PR adds a new search feature to the documentation site, including multi-language support, which qualifies as a new feature.",feat,9
3222424201,Update AG Grid documentation link in blog post,"The change updates a documentation link in a blog post, which is a documentation-only change without any code or feature modifications.",docs,10
3040970325,Add Record/Replay functionality for offline processing (Issue #2759),"The PR introduces a new feature that adds Record/Replay functionality for offline processing, enabling users to record and replay runs without network calls. This is a clear addition of new functionality.",feat,10
3222423531,Update deploy documentation link in quick start guide,"The change updates documentation by replacing a hardcoded URL with a path reference in the Deploy Quick Start guide, which is a documentation-only change without code or feature modifications.",docs,10
3222328481,Improve Enter key submission UX: Change from Enter to Cmd+Enter/Ctrl+Enter,"The PR introduces a new feature that changes the keyboard shortcut for form submission from Enter to Cmd+Enter/Ctrl+Enter, improving user experience and aligning with common interfaces. This is a clear addition of functionality rather than a fix or other type of change.",feat,9
3222235753,Restrict highest_value sort to open tickets only,The PR fixes a bug causing infinite loading when sorting closed tickets by 'highest_value' by restricting this sort option to open tickets only and adjusting backend and frontend logic accordingly.,fix,9
3110511918,Implement factorial function matching PostgreSQL semantics,"The PR introduces a new factorial function that matches PostgreSQL semantics, which is a new feature addition to the codebase.",feat,10
3223746466,Add year and month parameters to DividendReportCsvEmailJob,"The PR introduces new optional parameters (year and month) to an existing job, enhancing its functionality by allowing report generation for specific periods and changing the default behavior to last month. This adds a new feature without fixing a bug or just refactoring.",feat,9
3066567828,Add links to table of contents in 行政改革 file,"The changes involve adding internal links to the table of contents in a markdown file, which is a documentation improvement without code changes or bug fixes.",docs,9
3222448917,Remove reference to random-number-range example from background tasks blog post,"The change involves removing a paragraph from a blog post, which is a modification to documentation content without altering code functionality or adding features.",docs,9
3224534498,Restore Cal.com booking capability with 5+ employee threshold,"The PR restores a previously removed feature with modifications to business logic and imports, effectively adding back and improving functionality related to booking capability based on employee threshold. This aligns with adding a new feature rather than fixing a bug or other types of changes.",feat,9
3223923166,Add comprehensive API Reference and enhanced examples for drag-and-drop documentation,"The PR updates the documentation's API Reference section by changing the formatting and styling to match existing library components, without adding new features or fixing bugs. It is a documentation enhancement focused on visual consistency and content presentation.",docs,9
3066864687,Dummy PR for evergreen,"The PR only modifies the README.md file and is described as a one-line change for testing purposes, which is documentation related.",docs,9
3066580332,政策インデックスの全項目へのリンク追加,"The changes described involve adding links and fixing broken content in documentation files, which is primarily a documentation improvement without code or feature changes.",docs,9
2905777305,[DEVIN: Moritz] Add auth/sessions endpoints and update ProjectUserRefreshToken model,"The PR introduces new endpoints and updates the data model, which adds new features to the system rather than fixing bugs or making other types of changes.",feat,9
3067167428,DEVPROD-15237: Clarify that at least one task has to run on commits for repotracker,The PR updates documentation to clarify behavior related to repotracker commits without changing code functionality or adding features.,docs,10
3066731569,Add HaHa wallet button to EVM wallets,"The PR introduces a new wallet button feature for 'HaHa' in the EVM wallets, which is a new functionality addition.",feat,9
2905811550,Add Trendshift badge to README,"The change involves adding a badge to the README file, which is a documentation update to showcase project metrics and does not affect code functionality.",docs,9
2963758372,Add documentation for tpch_gen table functions,"The PR adds comprehensive documentation for the tpch_gen table functions without changing code functionality, which fits the 'docs' category.",docs,10
2906318159,Modify application for cloud deployment,"The PR introduces modifications to enable cloud deployment, including configuration changes and adding deployment files, which are new features enhancing the application's deployment capabilities.",feat,9
2906301362,Update health check response message,"The PR updates the health check response message, which is a change to the code but does not add a new feature or fix a bug. It is more of a minor update or improvement to existing functionality, best classified as a refactor since it changes the code without adding features or fixing bugs.",refactor,8
3033770445,Add six new execution hooks,"The PR introduces new execution hooks, which are new features added to the SDK to extend its functionality.",feat,9
3033841175,Add PostgreSQL multi-schema support,"The PR introduces a new feature that adds support for scanning multiple PostgreSQL schemas, enhancing the existing functionality.",feat,10
3033689845,Add CoinGecko token discovery plugin,"The PR introduces a new plugin that adds functionality for dynamic token discovery using the CoinGecko API, which is a new feature.",feat,9
2974095097,Add GitHub Actions CI workflow,"The PR adds a new continuous integration workflow using GitHub Actions, which is a change to the CI configuration files and scripts.",ci,9
3034036696,Add support for Open Router and LocalLLM providers,"The PR introduces new features by adding support for additional LLM providers, including new environment variables, API routing, UI elements for provider selection, and verification functionality, which clearly constitutes a new feature addition.",feat,10
2907965341,Update documentation to reflect HIPAA compliance,"The PR only updates documentation files to reflect HIPAA compliance, without changing code or adding features.",docs,10
3034047412,Remove unnecessary replace directive for prometheus/client_golang,"The PR removes an unnecessary replace directive in the dependency management, which is a change related to the build system or external dependencies, not a feature or bug fix.",build,9
2907769651,Make git credential overwriting opt-in during codegen init,"The change introduces a new CLI flag to modify the behavior of the 'codegen init' command, adding an opt-in feature for preserving git credentials. This is a new feature rather than a bug fix or other type of change.",feat,9
3034267143,Add Common Issues / Debugging section to README,"The PR adds new documentation content to the README file to help developers troubleshoot common issues, which is a documentation-only change.",docs,10
3066521771,マークダウンリンク切れ自動チェック機能の追加,"The PR adds a new feature that automatically checks for broken markdown links using GitHub Actions, which is a new functionality enhancing the project.",feat,9
3034353243,Add DatePicker component and migrate date inputs,"The PR introduces a new DatePicker component and migrates existing date inputs to use this new component, which constitutes adding a new feature to the codebase.",feat,9
3034054383,Remove MySQL 5.x integration tests and add support for current MySQL versions,"The changes involve updating the test infrastructure to remove old MySQL versions and add support for new ones, which affects the testing setup but does not add new features or fix bugs in the product code itself. This is best categorized as a test-related change.",test,9
3034266467,Add note about pdftk being blocked by Apple's firewall,"The change involves adding a note to the README.md file, which is documentation to help users resolve an issue with pdftk on macOS. There is no code change or feature addition, only documentation update.",docs,10
3034362032,Change tender offer labels,"The PR changes labels in the UI and updates tests accordingly, which is a modification to the user-facing text and test code but does not add new features or fix bugs. This is best classified as a refactor since it changes existing code without adding features or fixing bugs.",refactor,8
3034368996,Add usePaginatedQuery hook to cache helpers,"The PR introduces a new hook `usePaginatedQuery` and related helper functions, which adds new functionality to the codebase, fitting the definition of a feature addition.",feat,10
3034517667,Increase MySQL container initialization sleep time,"The change modifies the CI configuration by increasing the sleep time for MySQL container initialization to improve reliability in the CI environment, which is a change to CI scripts or configuration.",ci,9
2988304968,Add 404 page with design system aesthetic,"The PR introduces a new 404 page feature with specific design elements and functionality, which qualifies as adding a new feature to the project.",feat,9
2988314481,Add 404 page with helper.ai design system,"The PR introduces a new 404 error page feature with specific design elements and responsive behavior, which is a new feature addition to the project.",feat,9
2988982716,Add S3 URLs to `img-src` CSP directive,"The PR fixes an issue where company logos are blocked by the Content Security Policy by adding S3 URLs to the img-src directive, which is a bug fix related to security policy enforcement.",fix,9
2988023874,Add environment variables section to settings modal,"The PR introduces a new feature by adding an environment variables section to the settings modal, including new components and updates to existing ones to support this functionality.",feat,9
2989023598,Enable Wise payout support for Brazil,"The change introduces a new feature by enabling Wise payout support for Brazil, which is a new capability added to the system.",feat,9
3034601138,Improve website URL input,"The PR introduces new features such as autofocus on the URL field, smarter URL validation, and fetching page titles automatically, which are all enhancements adding new functionality rather than fixing bugs or refactoring existing code.",feat,9
2989093783,Add missing trigonometric functions,"The PR introduces new trigonometric functions to the codebase, which are new features rather than fixes or other types of changes.",feat,9
3200733870,FAI-17186: Add faros_deployments stream to GitLab source connector,"The PR introduces a new stream 'faros_deployments' to the GitLab source connector, adding new functionality and API integration, which qualifies as a new feature.",feat,9
3200831107,Add form inheritance rule to cursor rules and copilot instructions,"The PR adds a new development rule to documentation files without changing code functionality, which is a documentation update only.",docs,9
3200773137,Update contractor form to default contractSignedElsewhere from last contractor,"The PR introduces a new feature by updating the contractor form to default the 'contractSignedElsewhere' field based on the last contractor's value, and adds an end-to-end test to verify this behavior. This is an enhancement to existing functionality, not a bug fix or documentation change.",feat,9
3200809439,Add cursor rule: No explanatory comments please,"The PR adds new instructions and a new synchronization rule to existing documentation files, which is a new feature for AI assistant behavior guidelines rather than a bug fix or other change type.",feat,9
2987874652,Add support for memory distinguished by custom key,"The PR introduces a new feature that allows memory to be distinguished by a custom key, enabling multi-tenancy and contextual recall, which is a new capability rather than a fix or other type of change.",feat,9
3200807590,Update cursor rules: No explanatory comments please,"The change updates a configuration file with a new wording for a coding guideline, which is a documentation update rather than a code feature or fix.",docs,9
2800344224,Parallelize Integration Tests,"The PR focuses on splitting and parallelizing integration tests to improve execution time and test reporting, which is a change to the testing process rather than adding features or fixing bugs.",test,9
3200815123,Add GitHub Copilot instructions mirroring cursor rules,"The PR adds a new documentation file with instructions for GitHub Copilot, mirroring existing cursor rules. It does not add new features or fix bugs but provides documentation to ensure consistent AI assistant behavior.",docs,9
3200804728,Update cursor rules: No explanatory comments please,"The change updates a configuration file's comment phrasing without adding features or fixing bugs, and it does not affect code functionality. It is a chore related to maintenance and wording standardization.",chore,9
2937600069,Add Langfuse integration to app,"The PR introduces a new integration feature (Langfuse) to the app, which is a new capability rather than a fix, documentation, or other change type.",feat,9
2939590868,Update subscription not-admin copy text,"The change only updates the copy text shown to users, which is a documentation or content update rather than code functionality.",docs,9
2939327802,Add standalone deployment tools for CrewAI workflows,"The PR introduces a new standalone deployment tool, which is a new feature for deploying CrewAI workflows without requiring an account, thus it fits the 'feat' category.",feat,9
3016881237,"pageserver, safekeeper: make authentication mandatory without dev mode","The PR introduces a change that enforces mandatory authentication on network interfaces outside of development mode, which is a new security feature enhancing the system's behavior.",feat,9
2939834875,Add tool execution result to ToolUsageFinishedEvent,"The PR introduces a new field 'result' to an existing event class and modifies methods to include this new data, effectively adding new functionality to the event system. This aligns with adding a new feature rather than fixing a bug or other types of changes.",feat,9
2939446083,Remove vercel flags SDK in favor of reading env variables directly,"The change involves removing a dependency (Vercel flags SDK) and switching to reading environment variables directly, which is a refactor to improve code clarity and maintainability without adding features or fixing bugs.",refactor,9
3016993084,PDF Stamping Fix Plan,"The PR introduces a fix for the PDF stamping process that was causing documents to get stuck in a loading state. It enhances retry logic, adds notification on failure, and schedules recovery jobs, all aimed at fixing the bug causing the issue.",fix,10
3016994685,Remove SAFEKEEPER_AUTH_TOKEN env var parsing from safekeeper,"The PR removes a deprecated feature (environment variable parsing) without adding new features or fixing bugs, which is a refactor to improve code clarity and security by relying solely on the file-based approach.",refactor,9
2939503388,Add GitHub workflow to check for CLA text in PR descriptions,"The PR introduces a new GitHub workflow to automate checking for CLA text in PR descriptions, which is a new feature in the CI process.",ci,9
3016516301,Update OrganizationNewPage button loading state to match InviteMemberModal,"The PR updates the button loading state and styling to be consistent, which is a change in the UI behavior but does not add new features or fix bugs. It is primarily a refactor to improve consistency and maintainability of the code.",refactor,8
3017016012,pageserver: remove resident size from billing metrics,"The PR removes a metric and related code, which is a bug fix to correct or improve the billing metrics functionality as indicated by 'Fixes #10388'.",fix,9
3017190357,Add organization_id to review_feedback_knowledge_suggestion_mappings,"The PR introduces a new column 'organization_id' along with triggers and policies, which is a structural enhancement to the database schema, representing a new feature addition rather than a fix or refactor.",feat,9
3018285768,Migrate legal details form to Shadcn UI,"The PR introduces a new UI implementation for the legal details form using Shadcn UI components and refactors validation and mutation logic, which constitutes a new feature or enhancement rather than a bug fix or documentation change.",feat,8
3256365540,Implement /api/v2/title endpoint for asset title retrieval (BUS-1494),"The PR introduces a new API endpoint '/api/v2/title' to retrieve asset titles, which is a new feature addition to the codebase.",feat,9
3018286070,Migrate personal details form to Shadcn UI,The PR introduces a new UI component library (Shadcn UI) for the personal details form and refactors the form handling and validation logic without changing the form's functionality or layout. This is a refactor rather than a new feature or bug fix.,refactor,9
3256509471,BUS-1495: Implement Snowflake adapter streaming with network-level row limiting,"The PR introduces a new streaming feature in the Snowflake adapter to handle large query results efficiently by applying network-level row limiting, which is a new capability rather than a bug fix or other change type.",feat,9
3018281148,Migrate company details form to Shadcn UI,"The PR introduces a new UI component library (Shadcn UI) for the company details form and refactors the form handling and validation logic, which is a feature enhancement rather than a bug fix or documentation change.",feat,8
2801240170,Expose Slack thread URLs to assistant,"The PR fixes an issue related to image cropping by properly exposing Slack thread URLs, which is a bug fix rather than a new feature or other change types.",fix,9
3256651557,Generate comprehensive SBOM for security questionnaire,"The PR introduces new SBOM files and documentation to support a security questionnaire, which constitutes adding new features to the repository's security and compliance capabilities.",feat,9
3256558725,Disable email notifications for monthly recurring subscription charges,"The changes introduce a new feature that disables email and push notifications specifically for monthly recurring subscription charges, while keeping other subscription durations unaffected. This is a new behavior added to the notification logic, not a bug fix or refactor.",feat,9
3256720288,Move generateHelperAuth function to client package server entry point,"The PR moves a function to a different package and updates import paths to fix Node.js crypto bundling issues, which is a bug fix related to build and runtime behavior rather than adding a new feature or refactoring without functional impact.",fix,9
3177511192,Add PR Coverage Workflow for GitHub Actions,"The PR introduces a new GitHub Actions workflow for generating and posting coverage reports on pull requests, which is a new feature enhancing the CI/CD process and code quality visibility.",feat,9
3256237787,Move trpc.users.update to Rails controller,"The PR introduces a new Rails controller and moves existing functionality from the frontend tRPC router to the backend, effectively adding a new feature endpoint for user updates. It does not fix a bug, improve performance, or just refactor code; it adds a new backend feature and changes the frontend to use it.",feat,9
3177500762,Migrate pdf-lib into pdfme monorepo,"The PR primarily involves migrating an existing package into a monorepo and integrating it with the build, test, and development tooling. It does not add new features or fix bugs but restructures the codebase and build system for better maintainability and consistency, which is characteristic of a 'refactor' type change.",refactor,9
3257283781,Add Looker Studio connection guide to Neon docs,"The PR introduces a new standalone documentation page for Looker Studio connection and updates the sidebar navigation to include this new page, which is a new feature in the documentation structure.",feat,9
3177558438,Add GitHub issue MCP tools to Claude workflow,"The PR introduces new features by adding two new MCP tools to the Claude GitHub workflow, enabling new capabilities for creating and commenting on GitHub issues.",feat,9
3178258083,Convert TODO comments to GitHub issues and remove from codebase,"The PR removes TODO comments and converts them into GitHub issues without adding new features or fixing bugs directly. This is a chore related to codebase maintenance and organization rather than a feature, fix, or refactor.",chore,9
3257058488,Add tax-only refund functionality for admin and helper API,"The PR introduces a new feature that adds tax-only refund functionality to both the admin interface and a helper API endpoint, enabling partial refunds specifically for tax amounts. This is a clear addition of new capabilities rather than a fix or other type of change.",feat,10
3179148644,Add temporary exception to bypass job expiration,"The title indicates adding a new exception feature to bypass job expiration, which is a new functionality rather than a fix or other change type.",feat,8
3178606483,Remove outdated event trigger unsupported content,"The PR exclusively updates and removes documentation content to reflect new support for event triggers, without changing any code or adding features. This is a documentation-only change.",docs,10
3178581161,Remove unused isGenerating property from TimelineItem component,The PR removes an unused property and related dead code without adding new features or fixing bugs. This is a code cleanup and refactoring effort to improve code quality and maintainability.,refactor,9
3177673933,Move enterprise docs from reflex-enterprise to reflex-web with proper dictionary escaping,"The PR primarily involves migrating and updating documentation files, including escaping dictionary syntax in code blocks and updating imports for documentation purposes. There are no code features or bug fixes introduced, only documentation restructuring and formatting changes.",docs,9
3178933687,Remove redundant validation check in invoice service,"The PR removes a redundant validation check that caused incorrect error messages, effectively fixing a bug related to invoice submission errors. This aligns with a bug fix rather than a new feature or other change types.",fix,9
3179749937,[DO NOT MERGE] Implement Laravel template agent following NiceGUI pattern,"The PR introduces a new Laravel template agent with a full implementation including backend, frontend, state machine, and server integration, which clearly adds a new feature to the system.",feat,10
3179244422,"Split CSV export fees into Gumroad, Stripe, and PayPal fees","The PR introduces new CSV columns for fee breakdowns and rewrites the fee calculation logic to correctly split fees into Gumroad, Stripe, and PayPal fees. This adds new features to the CSV export functionality, which aligns with the 'feat' type for new features.",feat,9
3179896693,Add created_at field to /crawl/active endpoint response,"The PR introduces a new field `created_at` to the API response, which is a new feature enhancing the endpoint's data output without fixing a bug or refactoring existing code.",feat,9
3179922729,Automate release notes and version from GitHub releases,"The PR introduces automation for release notes and versioning by modifying the GitHub Actions workflow and build process, which adds a new feature to streamline the release process.",feat,9
3180240926,Add parsePDF parameter to JS SDK,"The PR introduces a new boolean parameter 'parsePDF' to the Firecrawl JS SDK, enabling new functionality for controlling PDF processing behavior. This is a clear addition of a new feature rather than a bug fix or other change type.",feat,10
2956799068,[DEVIN: Ryan] Bump TypeScript to 5.8.2 and related dependencies,"The PR updates the TypeScript version and related dependencies, which affects the build system and external dependencies, but does not add features or fix bugs in the codebase itself.",build,9
2957439697,Add Metadata tab to tool details card,"The PR introduces a new feature by adding a 'Metadata' tab to the tool details card, which is a new UI element and functionality.",feat,9
2957520309,[DEVIN: Ryan] Downgrade TypeScript to 5.7.3 to fix CI issues,"The change involves downgrading a dependency version to fix CI issues, which affects the build system or external dependencies.",build,9
2956738171,Add rspack support to typewind,"The PR introduces new features including a rspack loader, plugin, documentation, and example configuration, which clearly adds new functionality to the project.",feat,9
3179165014,Remove --no-event-triggers flag from fast_import,"The PR removes a flag that previously prevented event triggers from being imported, enabling a new behavior where event triggers are included in database imports. This is a change in functionality that adds support for a new feature (event triggers) in the import process, so it is classified as a feature addition.",feat,9
